scenario,condition,protocol_seed,bsc,query_index,target_id,target_present,candidate_original_id,candidate_cosine,cache_reuse,verifier_good,bad_reuse,identity_match,audit_mismatches,audit_boundary,protocol_bits,fallback_bits,completion_bits
full,paired_hard_ood,5635005200607147554,0.05,174,1003558,1,1003558,0.8508280098379086,0,1,0,1,178,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,175,1003578,1,1000665,0.5592732963603009,0,0,0,0,258,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,176,1003585,1,1000665,0.6613230132251857,0,0,0,0,216,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,177,1003622,1,1000372,0.5374837211071074,0,0,0,0,257,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,178,1003641,1,1003641,0.7480491637680444,0,0,0,1,193,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,179,1003704,1,1005538,0.5844672635648378,0,0,0,0,249,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,180,1003722,1,1003722,0.8786676123195756,1,1,0,1,156,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,181,1003733,1,1003733,0.6442079497333939,0,0,0,1,244,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,182,1003735,1,1003735,0.6864773953632956,0,0,0,1,231,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,183,1003737,1,1003737,0.7495032863035337,0,0,0,1,197,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,184,1003746,1,1001820,0.45828234082840186,0,0,0,0,288,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,185,1003749,1,1003749,0.8395937658150647,1,1,0,1,158,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,186,1003799,1,1004564,0.5845124937729321,0,0,0,0,245,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,187,1003805,1,1003805,0.8276011212704137,1,1,0,1,161,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,188,1003809,1,1003809,0.8134801510485964,0,1,0,1,184,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,189,1003853,1,1003853,0.7151562314566975,0,0,0,1,205,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,190,1003885,1,1003885,0.782150996886402,0,1,0,1,191,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,191,1003894,1,1002766,0.7316312373332261,0,0,0,0,191,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,192,1003909,1,1007852,0.6023825514418962,0,0,0,0,240,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,193,1003941,1,1008416,0.7372737292283893,0,0,0,0,194,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,194,1003947,1,1003947,0.8278652724444213,0,1,0,1,169,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,195,1003976,1,1003976,0.8083711177911801,0,1,0,1,186,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,196,1003978,1,1003978,0.7416744879787663,0,0,0,1,223,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,197,1004012,1,1004556,0.5847605827601771,0,0,0,0,254,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,198,1004021,1,1000787,0.6821822429198521,0,0,0,0,195,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,199,1004028,1,1004028,0.8187057477124834,0,1,0,1,190,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,200,1004057,1,1004057,0.8565780808793456,1,1,0,1,158,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,201,1004093,1,1004093,0.7604232929648458,0,0,0,1,201,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,202,1004107,1,1004107,0.831169303638071,0,1,0,1,167,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,203,1004129,1,1006509,0.5245544980084841,0,0,0,0,274,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,204,1004163,1,1000963,0.681567452504034,0,0,0,0,223,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,205,1004185,1,1004185,0.8277207388340483,1,1,0,1,160,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,206,1004190,1,1004190,0.8913554753287186,1,1,0,1,125,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,207,1004205,1,1004205,0.8519750573131472,1,1,0,1,147,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,208,1004225,1,1005831,0.4583394371897575,0,0,0,0,290,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,209,1004234,1,1004690,0.7440416914973083,0,0,0,0,193,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,210,1004254,1,1004254,0.6324860169246491,0,0,0,1,242,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,211,1004296,1,1004296,0.741324996246618,0,0,0,1,189,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,212,1004330,1,1009026,0.71144934773685,0,0,0,0,204,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,213,1004341,1,1002343,0.6697473433026842,0,0,0,0,216,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,214,1004342,1,1004342,0.7451237021392901,0,0,0,1,202,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,215,1004400,1,1007766,0.5985498327704729,0,0,0,0,255,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,216,1004404,1,1009715,0.6109452686060486,0,0,0,0,253,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,217,1004448,1,1004448,0.8102505667605261,1,1,0,1,162,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,218,1004455,1,1004455,0.7594419618768212,0,0,0,1,212,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,219,1004503,1,1006757,0.6691295513698104,0,0,0,0,210,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,220,1004530,1,1006674,0.6383027060760614,0,0,0,0,226,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,221,1004548,1,1004548,0.7823523708350324,0,1,0,1,177,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,222,1004551,1,1002830,0.5149576008152318,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,223,1004556,1,1001502,0.5152539882341236,0,0,0,0,261,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,224,1004558,1,1004558,0.8606463201154584,1,1,0,1,131,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,225,1004564,1,1004564,0.8308830010544317,1,1,0,1,158,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,226,1004611,1,1005852,0.49154778629311446,0,0,0,0,273,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,227,1004616,1,1004616,0.93264179066384,1,1,0,1,135,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,228,1004626,1,1004668,0.6007837990490097,0,0,0,0,266,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,229,1004654,1,1004654,0.8596616764939973,1,1,0,1,140,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,230,1004700,1,1004700,0.8226447338670081,0,1,0,1,165,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,231,1004764,1,1004764,0.8908024665182023,1,1,0,1,139,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,232,1004827,1,1000665,0.6105097998575915,0,0,0,0,242,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,233,1004845,1,1004845,0.7612867992604078,0,0,0,1,202,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,234,1004865,1,1004865,0.8200079439813972,0,1,0,1,172,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,235,1004875,1,1001242,0.6251296134250615,0,0,0,0,242,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,236,1004889,1,1007766,0.6568107080692138,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,237,1004901,1,1008494,0.6801060278685347,0,0,0,0,222,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,238,1004906,1,1007905,0.6076487558907002,0,0,0,0,230,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,239,1004920,1,1001415,0.6882981709731666,0,0,0,0,228,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,240,1004931,1,1004931,0.8585570589771909,0,1,0,1,170,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,241,1004952,1,1004952,0.7137992797970639,0,0,0,1,226,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,242,1004977,1,1000372,0.6205820528973994,0,0,0,0,253,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,243,1004981,1,1004981,0.7513003033019752,0,0,0,1,192,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,244,1004998,1,1002556,0.6690107555330065,0,0,0,0,201,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,245,1005068,1,1005068,0.7399701119174227,0,0,0,1,212,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,246,1005101,1,1005101,0.8364266075270025,0,1,0,1,174,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,247,1005198,1,1005262,0.5685931362073269,0,0,0,0,250,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,248,1005252,1,1006539,0.7034231460138305,0,0,0,0,216,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,249,1005262,1,1007571,0.6924916393508278,0,0,0,0,205,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,250,1005265,1,1004889,0.7197891810434955,0,0,0,0,202,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,251,1005270,1,1005270,0.7483495312925734,0,0,0,1,208,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,252,1005284,1,1005616,0.5768617411564771,0,0,0,0,244,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,253,1005313,1,1008358,0.5012725677856961,0,0,0,0,266,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,254,1005356,1,1000254,0.6550976106519907,0,0,0,0,215,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,255,1005383,1,1008225,0.6705852347712011,0,0,0,0,208,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,256,1005394,1,1008494,0.6531611459200206,0,0,0,0,219,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,257,1005410,1,1005410,0.7532848546347479,0,0,0,1,216,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,258,1005427,1,1005427,0.8193189139681338,1,1,0,1,146,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,259,1005459,1,1005459,0.8930984368992829,1,1,0,1,153,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,260,1005467,1,1003709,0.5561653807635738,0,0,0,0,261,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,261,1005472,1,1000665,0.6336239521767861,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,262,1005505,1,1008416,0.7677508212626252,0,0,0,0,200,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,263,1005518,1,1007205,0.6049581553287747,0,0,0,0,221,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,264,1005525,1,1005525,0.7939904594609827,0,1,0,1,192,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,265,1005535,1,1005535,0.7217943800208895,0,0,0,1,189,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,266,1005538,1,1002209,0.6512278524690949,0,0,0,0,235,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,267,1005553,1,1005553,0.8161393242136087,0,1,0,1,170,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,268,1005569,1,1005569,0.6531196972843683,0,0,0,1,230,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,269,1005583,1,1005583,0.8082263768985571,0,1,0,1,178,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,270,1005598,1,1005598,0.7203958727032269,0,0,0,1,197,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,271,1005612,1,1005612,0.813061462917997,0,1,0,1,186,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,272,1005664,1,1002105,0.6847866535013419,0,0,0,0,217,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,273,1005688,1,1006881,0.6095721108297509,0,0,0,0,254,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,274,1005700,1,1000718,0.5340095650159233,0,0,0,0,267,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,275,1005711,1,1005711,0.7298883059372996,0,0,0,1,196,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,276,1005717,1,1003324,0.6270599289601516,0,0,0,0,237,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,277,1005725,1,1009301,0.5486251651792499,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,278,1005729,1,1000665,0.5328161102472754,0,0,0,0,273,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,279,1005737,1,1007766,0.4829211854330774,0,0,0,0,255,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,280,1005786,1,1004427,0.6602512904180264,0,0,0,0,224,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,281,1005880,1,1001712,0.781448252267158,0,1,0,0,179,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,282,1005889,1,1000889,0.7471920583316485,0,0,0,0,214,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,283,1005896,1,1004330,0.4452732585970227,0,0,0,0,307,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,284,1005913,1,1001849,0.7529416317258628,0,0,0,0,195,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,285,1005917,1,1005917,0.7776772632720372,0,1,0,1,190,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,286,1005942,1,1005942,0.8755525939943475,1,1,0,1,155,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,287,1005945,1,1002305,0.6606743953242966,0,0,0,0,209,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,288,1005964,1,1006840,0.7746972337250773,0,1,0,0,174,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,289,1005976,1,1005976,0.8316496291183948,0,1,0,1,173,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,290,1006010,1,1006010,0.8723080956166243,1,1,0,1,140,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,291,1006018,1,1006018,0.9034747898209685,1,1,0,1,145,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,292,1006027,1,1007766,0.6979456264787957,0,0,0,0,201,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,293,1006042,1,1006349,0.5966264147039351,0,0,0,0,270,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,294,1006080,1,1006080,0.7388544588173551,0,0,0,1,206,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,295,1006096,1,1007890,0.6700981963595904,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,296,1006101,1,1001492,0.5908744132013524,0,0,0,0,223,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,297,1006150,1,1000372,0.6147244256422455,0,0,0,0,247,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,298,1006236,1,1006861,0.6867105030079492,0,0,0,0,194,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,299,1006248,1,1002563,0.6559466280203087,0,0,0,0,219,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,300,1006285,1,1002704,0.4849802378618653,0,0,0,0,243,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,301,1006333,1,1008023,0.6087098039447736,0,0,0,0,239,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,302,1006349,1,1006349,0.7273479383079753,0,0,0,1,192,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,303,1006414,1,1006414,0.8633424683365643,1,1,0,1,145,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,304,1006437,1,1006437,0.6699798275316644,0,0,0,1,210,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,305,1006464,1,1007943,0.6055295254696906,0,0,0,0,226,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,306,1006485,1,1008494,0.601736746733258,0,0,0,0,245,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,307,1006516,1,1006516,0.7585741354559941,0,0,0,1,187,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,308,1006529,1,1006529,0.7463064214921706,0,0,0,1,217,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,309,1006539,1,1006539,0.8745045117502075,1,1,0,1,144,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,310,1006553,1,1007890,0.6269731204395044,0,0,0,0,236,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,311,1006557,1,1009845,0.5221302377610693,0,0,0,0,260,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,312,1006561,1,1009144,0.5410153228133825,0,0,0,0,257,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,313,1006635,1,1006635,0.7311214175956536,0,0,0,1,197,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,314,1006648,1,1006648,0.848979849961921,0,1,0,1,174,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,315,1006660,1,1000665,0.6993578165878986,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,316,1006672,1,1004300,0.5962683200040307,0,0,0,0,223,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,317,1006674,1,1006674,0.905389716912609,1,1,0,1,128,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,318,1006704,1,1006080,0.7128290681234872,0,0,0,0,186,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,319,1006709,1,1003258,0.5470665174609732,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,320,1006739,1,1000279,0.5334125209085181,0,0,0,0,254,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,321,1006741,1,1007477,0.5595615740198678,0,0,0,0,278,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,322,1006746,1,1000813,0.5916402025033187,0,0,0,0,247,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,323,1006747,1,1007205,0.5285460920170283,0,0,0,0,250,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,324,1006757,1,1000634,0.6537657043280976,0,0,0,0,210,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,325,1006780,1,1006780,0.857550115153777,0,1,0,1,164,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,326,1006793,1,1006793,0.7368369423879315,0,0,0,1,221,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,327,1006796,1,1002556,0.6361893966589343,0,0,0,0,231,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,328,1006812,1,1001848,0.5418646901925019,0,0,0,0,281,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,329,1006823,1,1006823,0.8615701670855775,1,1,0,1,148,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,330,1006844,1,1006844,0.9153829439655015,1,1,0,1,124,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,331,1006850,1,1006850,0.6894110343070312,0,0,0,1,212,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,332,1006881,1,1006881,0.7649229849184301,0,0,0,1,188,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,333,1006888,1,1003090,0.6701062954500738,0,0,0,0,218,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,334,1006908,1,1008357,0.5257392288955538,0,0,0,0,283,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,335,1006909,1,1008309,0.68764544288015,0,0,0,0,228,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,336,1006921,1,1007766,0.653618166419048,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,337,1006962,1,1006962,0.7394257782707134,0,0,0,1,200,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,338,1006982,1,1006982,0.790332117518125,0,1,0,1,175,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,339,1006991,1,1000665,0.5825488661385771,0,0,0,0,213,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,340,1007005,1,1008153,0.5582426290693717,0,0,0,0,264,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,341,1007025,1,1006850,0.6913531477935528,0,0,0,0,209,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,342,1007045,1,1007045,0.8377955341015391,1,1,0,1,149,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,343,1007121,1,1003805,0.6226064812795168,0,0,0,0,222,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,344,1007133,1,1000970,0.6827608926725814,0,0,0,0,223,162,1944,4272,6216
